match_ID;player_ID;player_fullname
881994;31037;I. Provedel
881994;1844;A. Marušić
881994;31099;N. Casale
881994;1632;A. Romagnoli
881994;317;E. Hysaj
881994;1856;S. Milinković-Savić
881994;1852;D. Cataldi
881994;1859;Luis Alberto
881994;2412;Felipe Anderson
881994;1863;C. Immobile
881994;30937;M. Zaccagni
881994;1841;Patric
881994;211;M. Vecino
881994;2299;Pedro
881994;30866;M. Lazzari
881994;286474;M. Cancellieri
881994;263812;L. Romero
881994;31775;M. Adamonis
881994;1266;T. Bašić
881994;30554;L. Pellegrini
881994;1470;Luís Maximiano
881994;696;Marcos Antônio
881994;162952;Mario Gila
881994;2465;J. Musso
881994;30429;R. Tolói
881994;30421;B. Djimsiti
881994;289761;G. Scalvini
881994;30423;H. Hateboer
881994;10097;Éderson
881994;36899;T. Koopmeiners
881994;30432;M. de Roon
881994;2286;D. Zappacosta
881994;288006;R. Højlund
881994;18767;A. Lookman
881994;30428;J. Palomino
881994;30521;M. Demiral
881994;2495;D. Zapata
881994;30531;J. Boga
881994;162347;B. Soppy
881994;162012;M. Ruggeri
881994;338867;T. Bertini
881994;30427;C. Okoli
881994;353610;L. Vorlický
881994;31069;M. Sportiello
881999;30915;M. Silvestri
881999;829;Rodrigo Becão
881999;833;J. Bijol
881999;37;N. Pérez
881999;36916;K. Ehizibue
881999;178749;L. Samardžić
881999;25387;Walace
881999;7591;S. Lovrić
881999;204039;D. Udogie
881999;2475;R. Pereyra
881999;125743;Beto
881999;1922;F. Thauvin
881999;2777;I. Success
881999;1353;T. Arslan
881999;367577;S. Pafundi
881999;20656;E. Ebosse
881999;320335;J. Abankwah
881999;279104;Leonardo Buta
881999;312999;E. Piana
881999;31561;I. Nestorovski
881999;18799;A. Masina
881999;161638;F. Ebosele
881999;189;D. Padelli
881999;30516;A. Consigli
881999;128461;N. Zortea
881999;30827;M. Erlić
881999;152857;Ruan
881999;30981;R. Marchizza
881999;31173;D. Frattesi
881999;18824;Pedro Obiang
881999;10494;Matheus Henrique
881999;30537;D. Berardi
881999;30461;G. Defrel
881999;2215;A. Laurienté
881999;48577;N. Bajrami
881999;1910;M. Lopez
881999;37437;A. Harroui
881999;31094;A. Pinamonti
881999;30523;G. Ferrari
881999;342055;E. Pieragnolo
881999;30517;G. Pegolo
881999;278190;A. Álvarez
881999;39143;K. Thorstvedt
881999;341978;L. D'Andrea
881999;1189;E. Ceïde
881999;30766;A. Russo
881990;2998;Ł. Skorupski
881990;127011;A. Cambiaso
881990;711;S. Posch
881990;195508;J. Sosa
881990;30553;C. Lykogiannis
881990;951;M. Aebischer
881990;37890;J. Schouten
881990;30488;R. Orsolini
881990;6056;N. Domínguez
881990;26828;G. Kiriakopoulos
881990;44814;L. Ferguson
881990;30437;M. Barrow
881990;18830;M. Arnautović
881990;1982;G. Medel
881990;1322;N. Moro
881990;30498;L. De Silvestri
881990;31065;F. Bardi
881990;31098;F. Ravaglia
881990;30483;R. Soriano
881990;153459;N. Pyyhtiä
881990;30670;M. Di Gregorio
881990;30529;Marlon
881990;46792;Pablo Marí
881990;30501;A. Izzo
881990;25911;G. Donati
881990;30784;N. Rovella
881990;30535;S. Sensi
881990;31532;P. Ciurria
881990;30436;M. Pessina
881990;30460;G. Caprari
881990;30879;A. Petagna
881990;30708;S. Birindelli
881990;31024;José Machín
881990;30603;Dany Mota
881990;30615;L. Caldirola
881990;31402;F. Ranocchia
881990;30431;A. Colpani
881990;2738;C. Gytkjær
881990;10997;V. Antov
881990;30806;M. D'Alessandro
881990;30875;M. Valoti
881990;286473;F. Carboni
881990;30546;A. Cragno
881990;30989;A. Barberis
881990;129553;A. Sorrentino
882030;2998;Ł. Skorupski
882030;711;S. Posch
882030;22227;A. Soumaoro
882030;1929;J. Lucumí
882030;127011;A. Cambiaso
882030;1322;N. Moro
882030;37890;J. Schouten
882030;951;M. Aebischer
882030;44814;L. Ferguson
882030;26828;G. Kiriakopoulos
882030;30437;M. Barrow
882030;70100;J. Zirkzee
882030;1982;G. Medel
882030;153459;N. Pyyhtiä
882030;30483;R. Soriano
882030;30553;C. Lykogiannis
882030;195508;J. Sosa
882030;31098;F. Ravaglia
882030;31065;F. Bardi
882030;30498;L. De Silvestri
882030;30853;K. Bonifazi
882030;30490;N. Sansone
882030;18830;M. Arnautović
882030;31037;I. Provedel
882030;30866;M. Lazzari
882030;31099;N. Casale
882030;1632;A. Romagnoli
882030;317;E. Hysaj
882030;1856;S. Milinković-Savić
882030;211;M. Vecino
882030;1859;Luis Alberto
882030;2299;Pedro
882030;2412;Felipe Anderson
882030;30937;M. Zaccagni
882030;1266;T. Bašić
882030;286474;M. Cancellieri
882030;288777;M. Bertini
882030;30859;M. Fares
882030;30554;L. Pellegrini
882030;1470;Luís Maximiano
882030;1852;D. Cataldi
882030;263812;L. Romero
882030;1841;Patric
882030;696;Marcos Antônio
882030;162952;Mario Gila
882030;1846;Ş. Radu
882030;31775;M. Adamonis
882035;56459;W. Falcone
882035;127631;V. Gendrey
882035;127035;F. Baschirotto
882035;139;S. Umtiti
882035;31543;A. Gallo
882035;21384;A. Blin
882035;7712;M. Hjulmand
882035;344335;JoanGonzàlez
882035;31624;Gabriel Strefezza
882035;1018;A. Ceesay
882035;30539;F. Di Francesco
882035;263481;L. Colombo
882035;22016;R. Oudin
882035;56560;Y. Maleh
882035;118956;L. Banda
882035;342034;J. Voelkerling Persson
882035;39285;K. Askildsen
882035;30391;F. Brancolini
882035;31717;M. Bleve
882035;341917;M. Lemmens
882035;31136;S. Romagnoli
882035;136017;T. Cassandro
882035;28744;Þ. Helgason
882035;30775;G. Pezzella
882035;31415;P. Ceccaroni
882035;30622;A. Tuia
882035;31156;V. Milinković-Savić
882035;31483;A. Gravillon
882035;535;P. Schuurs
882035;31226;A. Buongiorno
882035;30504;W. Singo
882035;3009;K. Linetty
882035;46170;I. Ilić
882035;1631;R. Rodríguez
882035;484;A. Miranchuk
882035;1920;N. Radonjić
882035;2522;A. Sanabria
882035;2771;O. Aina
882035;31056;S. Ricci
882035;8586;M. Vojvoda
882035;30499;K. Djidji
882035;30505;M. Adopo
882035;343189;G. Gineitis
882035;282706;D. Seck
882035;123;P. Pellegri
882035;384664;M. Fiorenza
882035;154791;B. Bayeye
882035;30492;L. Gemello
882035;276551;C. N'Guessan
882035;343538;A. Ciammaglichella
882033;30611;L. Montipò
882033;30921;P. Dawidowicz
882033;30526;G. Magnani
882033;342063;D. Coppola
882033;30922;M. Faraoni
882033;22174;A. Tamèze
882033;25349;O. Duda
882033;2822;D. Lazović
882033;315026;Y. Kallon
882033;334;S. Verdi
882033;6629;A. Gaich
882033;125674;J. Cabal
882033;135526;J. Doig
882033;30747;F. Depaoli
882033;31692;M. Đurić
882033;30781;Miguel Veloso
882033;144735;J. Braaf
882033;31383;S. Perilli
882033;30912;A. Berardi
882033;359100;A. Cissè
882033;264472;F. Terracciano
882033;15719;O. Abildgaard
882033;38120;D. Zeefuik
882033;30670;M. Di Gregorio
882033;30501;A. Izzo
882033;46792;Pablo Marí
882033;30615;L. Caldirola
882033;30708;S. Birindelli
882033;30436;M. Pessina
882033;30535;S. Sensi
882033;10238;Carlos Augusto
882033;31532;P. Ciurria
882033;30460;G. Caprari
882033;30879;A. Petagna
882033;31024;José Machín
882033;30431;A. Colpani
882033;30875;M. Valoti
882033;286473;F. Carboni
882033;312985;S. Vignato
882033;10997;V. Antov
882033;30989;A. Barberis
882033;129553;A. Sorrentino
882033;31402;F. Ranocchia
882033;25911;G. Donati
882033;30546;A. Cragno
882033;2738;C. Gytkjær
882033;30806;M. D'Alessandro
882031;30417;M. Carnesecchi
882031;30530;L. Sernicola
882031;30446;A. Ferrari
882031;30919;M. Bianchetti
882031;35544;J. Vásquez
882031;91358;E. Valeri
882031;48555;C. Pickel
882031;6057;P. Galdames
882031;30403;M. Benassi
882031;1652;F. Tsadjout
882031;37186;C. Dessers
882031;30848;D. Okereke
882031;30634;C. Buonaiuto
882031;31092;D. Ciofani
882031;31084;P. Ghiglione
882031;30507;S. Meïté
882031;31614;M. Castagnetti
882031;127025;G. Quagliata
882031;342038;F. Afena-Gyan
882031;31038;G. Saro
882031;61224;L. Lochoshvili
882031;331040;C. Acella
882031;56753;M. Sarr
882031;30495;S. Sirigu
882031;41144;Dodô
882031;2817;N. Milenković
882031;6000;L. Martínez
882031;30396;C. Biraghi
882031;74;S. Amrabat
882031;30810;R. Mandragora
882031;22229;J. Ikoné
882031;30803;A. Barák
882031;30456;R. Saponara
882031;9938;Arthur Cabral
882031;2762;J. Brekalo
882031;1828;L. Jović
882031;26315;N. González
882031;31730;L. Venuti
882031;30532;A. Duncan
882031;57053;M. Cerofolini
882031;31642;L. Ranieri
882031;31507;R. Sottil
882031;411161;T. Vannucchi
882031;31615;G. Castrovilli
882031;7600;Igor
882031;1638;G. Bonaventura
882031;30789;C. Kouamé
882031;302432;A. Bianco
882037;2674;Rui Patrício
882037;30424;Ibañez
882037;892;C. Smalling
882037;30924;M. Kumbulla
882037;203474;N. Zalewski
882037;286475;E. Bove
882037;902;N. Matić
882037;862;L. Spinazzola
882037;300;G. Wijnaldum
882037;791;S. El Shaarawy
882037;19194;T. Abraham
882037;770;R. Karsdorp
882037;875;P. Dybala
882037;1604;M. Camara
882037;342035;C. Volpato
882037;385031;J. Majchrzak
882037;264094;B. Tahirovic
882037;22222;Z. Çelik
882037;30425;G. Mancini
882037;277192;P. Boer
882037;356888;N. Pisilli
882037;343385;D. Keramitsis
882037;556;M. Svilar
882037;30516;A. Consigli
882037;1118;J. Toljan
882037;152857;Ruan
882037;30523;G. Ferrari
882037;30527;Rogério
882037;31173;D. Frattesi
882037;1910;M. Lopez
882037;10494;Matheus Henrique
882037;30537;D. Berardi
882037;31094;A. Pinamonti
882037;2215;A. Laurienté
882037;30827;M. Erlić
882037;18824;Pedro Obiang
882037;48577;N. Bajrami
882037;30461;G. Defrel
882037;30981;R. Marchizza
882037;37437;A. Harroui
882037;39143;K. Thorstvedt
882037;278190;A. Álvarez
882037;30556;F. Romagna
882037;128461;N. Zortea
882037;1189;E. Ceïde
882037;30517;G. Pegolo
882037;30766;A. Russo
882034;849;M. Perin
882034;30497;Bremer
882034;853;L. Bonucci
882034;618;Danilo
882034;858;M. De Sciglio
882034;876;N. Fagioli
882034;158378;E. Barrenechea
882034;272;A. Rabiot
882034;1821;F. Kostić
882034;181808;F. Miretti
882034;30415;D. Vlahović
882034;30533;M. Locatelli
882034;866;J. Cuadrado
882034;323936;M. Soulé
882034;861;D. Rugani
882034;268341;F. Gatti
882034;271;L. Paredes
882034;850;C. Pinsoglio
882034;162173;S. Iling-Junior
882034;266185;M. Compagnon
882034;851;W. Szczęsny
882034;289513;M. Turk
882034;30772;K. Günter
882034;30797;B. Nuytinck
882034;126741;B. Amione
882034;162907;A. Zanoli
882034;2452;T. Rincón
882034;182;H. Winks
882034;30822;T. Augello
882034;30753;M. Léris
882034;30536;F. Đuričić
882034;30462;M. Gabbiadini
882034;1585;Jesé
882034;30447;N. Murru
882034;341840;F. Paoletti
882034;345474;L. Malagrida
882034;31602;N. Ravaglia
882034;282914;E. Tantalocchi
882034;19053;A. Sabiri
882034;595;M. Oikonomou
882034;30463;F. Quagliarella
882034;329401;Gerard Yepes
882036;22221;M. Maignan
882036;162188;P. Kalulu
882036;163189;M. Thiaw
882036;19209;F. Tomori
882036;1417;A. Saelemaekers
882036;3173;I. Bennacer
882036;31054;R. Krunić
882036;47300;T. Hernández
882036;744;Brahim Díaz
882036;22236;Rafael Leão
882036;2295;O. Giroud
882036;51070;Z. Ibrahimović
882036;305;D. Origi
882036;147859;C. De Ketelaere
882036;769;A. Florenzi
882036;31146;S. Tonali
882036;1265;Y. Adli
882036;765;A. Mirante
882036;1831;A. Rebić
882036;127413;A. Vranckx
882036;31273;T. Pobega
882036;1627;D. Calabria
882036;21081;C. Tătărușanu
882036;2045;S. Kjær
882036;56473;M. Gabbia
882036;105;F. Ballo
882036;2098;G. Ochoa
882036;125715;F. Daniliuc
882036;31389;N. Gyömbér
882036;134431;L. Pirola
882036;31390;P. Mazzocchi
882036;39286;E. Bohinen
882036;1748;L. Coulibaly
882036;14327;D. Bradarić
882036;867;G. Kastanos
882036;202;A. Candreva
882036;22015;B. Dia
882036;1651;K. Piątek
882036;31436;F. Bonazzoli
882036;31418;M. Lovato
882036;48406;D. Črnigoj
882036;21585;J. Sambia
882036;31008;L. Sepe
882036;30836;G. Maggiore
882036;1188;E. Botheim
882036;11377;D. Valencia
882036;881;H. Nicolussi
882036;31473;V. Fiorillo
882036;37157;T. Vilhena
882044;30516;A. Consigli
882044;1118;J. Toljan
882044;30827;M. Erlić
882044;30523;G. Ferrari
882044;30527;Rogério
882044;39143;K. Thorstvedt
882044;1910;M. Lopez
882044;10494;Matheus Henrique
882044;30537;D. Berardi
882044;31094;A. Pinamonti
882044;2215;A. Laurienté
882044;31173;D. Frattesi
882044;48577;N. Bajrami
882044;37437;A. Harroui
882044;30461;G. Defrel
882044;30981;R. Marchizza
882044;30766;A. Russo
882044;30517;G. Pegolo
882044;30556;F. Romagna
882044;18824;Pedro Obiang
882044;1189;E. Ceïde
882044;278190;A. Álvarez
882044;31035;B. Drągowski
882044;22134;K. Amian
882044;1628;M. Caldara
882044;2279;E. Ampadu
882044;31045;D. Nikolaou
882044;2858;A. Ekdal
882044;2711;M. Bourabia
882044;30845;E. Gyasi
882044;13246;K. Agudelo
882044;134926;D. Maldini
882044;31318;M'Bala Nzola
882044;56558;S. Esposito
882044;3014;S. Żurkowski
882044;268373;T. Cipot
882044;47500;D. Verde
882044;53535;E. Shomurodov
882044;30448;J. Sala
882044;40231;P. Wiśniewski
882044;47217;Salvador Ferrer
882044;224;J. Zoet
882044;313638;J. Beck
882044;690;V. Kovalenko
882044;327572;P. Zovko
882044;72561;R. Krollis
882040;2465;J. Musso
882040;30429;R. Tolói
882040;30428;J. Palomino
882040;289761;G. Scalvini
882040;2286;D. Zappacosta
882040;30432;M. de Roon
882040;10097;Éderson
882040;162012;M. Ruggeri
882040;2763;M. Pašalić
882040;2495;D. Zapata
882040;2493;L. Muriel
882040;18767;A. Lookman
882040;288006;R. Højlund
882040;30531;J. Boga
882040;30521;M. Demiral
882040;1930;J. Mæhle
882040;162347;B. Soppy
882040;336547;M. Chiwisa
882040;30419;F. Rossi
882040;383016;M. Colombo
882040;30427;C. Okoli
882040;31069;M. Sportiello
882040;30794;S. Perisan
882040;561;T. Ebuehi
882040;162141;K. De Winter
882040;319;S. Luperto
882040;136087;F. Parisi
882040;31678;J. Akpa Akpro
882040;31021;A. Grassi
882040;340700;J. Fazzini
882040;288769;T. Baldanzi
882040;195512;M. Satriano
882040;31060;F. Caputo
882040;30624;F. Bandinelli
882040;14329;A. Ismajli
882040;31555;N. Haas
882040;30932;L. Henderson
882040;40582;S. Walukiewicz
882040;30450;L. Tonelli
882040;1315;P. Stojanović
882040;30440;R. Piccoli
882040;6931;L. Cacace
882040;162245;L. Štubljar
882040;30486;M. Destro
882040;50023;S. Ujkani
882040;2118;R. Marin
882040;30413;M. Pjaca
882040;30755;E. Vignato
882046;30670;M. Di Gregorio
882046;30501;A. Izzo
882046;46792;Pablo Marí
882046;30615;L. Caldirola
882046;30436;M. Pessina
882046;31532;P. Ciurria
882046;30535;S. Sensi
882046;31024;José Machín
882046;10238;Carlos Augusto
882046;30879;A. Petagna
882046;30460;G. Caprari
882046;31402;F. Ranocchia
882046;30603;Dany Mota
882046;10997;V. Antov
882046;2738;C. Gytkjær
882046;30431;A. Colpani
882046;312985;S. Vignato
882046;30875;M. Valoti
882046;30546;A. Cragno
882046;286473;F. Carboni
882046;30989;A. Barberis
882046;129553;A. Sorrentino
882046;30806;M. D'Alessandro
882046;25911;G. Donati
882046;30708;S. Birindelli
882046;30417;M. Carnesecchi
882046;7719;E. Aiwu
882046;30919;M. Bianchetti
882046;35544;J. Vásquez
882046;30530;L. Sernicola
882046;48555;C. Pickel
882046;6057;P. Galdames
882046;30507;S. Meïté
882046;91358;E. Valeri
882046;1652;F. Tsadjout
882046;30848;D. Okereke
882046;31092;D. Ciofani
882046;31614;M. Castagnetti
882046;30403;M. Benassi
882046;37186;C. Dessers
882046;30446;A. Ferrari
882046;56753;M. Sarr
882046;331040;C. Acella
882046;342038;F. Afena-Gyan
882046;30634;C. Buonaiuto
882046;61224;L. Lochoshvili
882046;31038;G. Saro
882046;127025;G. Quagliata
882086;30611;L. Montipò
882086;30922;M. Faraoni
882086;30526;G. Magnani
882086;137976;I. Hien
882086;30921;P. Dawidowicz
882086;22174;A. Tamèze
882086;15719;O. Abildgaard
882086;30815;K. Lasagna
882086;334;S. Verdi
882086;30747;F. Depaoli
882086;6629;A. Gaich
882086;25349;O. Duda
882086;2822;D. Lazović
882086;31692;M. Đurić
882086;353609;I. Sulemana
882086;342063;D. Coppola
882086;135526;J. Doig
882086;85;C. Ngonge
882086;125674;J. Cabal
882086;144735;J. Braaf
882086;315026;Y. Kallon
882086;31383;S. Perilli
882086;30781;Miguel Veloso
882086;30912;A. Berardi
882086;2998;Ł. Skorupski
882086;711;S. Posch
882086;22227;A. Soumaoro
882086;1929;J. Lucumí
882086;26828;G. Kiriakopoulos
882086;44814;L. Ferguson
882086;37890;J. Schouten
882086;6056;N. Domínguez
882086;951;M. Aebischer
882086;70100;J. Zirkzee
882086;30437;M. Barrow
882086;30488;R. Orsolini
882086;1322;N. Moro
882086;30490;N. Sansone
882086;30498;L. De Silvestri
882086;30553;C. Lykogiannis
882086;31098;F. Ravaglia
882086;31065;F. Bardi
882086;1982;G. Medel
882086;30853;K. Bonifazi
882086;195508;J. Sosa
882086;153459;N. Pyyhtiä
882084;2098;G. Ochoa
882084;31418;M. Lovato
882084;31389;N. Gyömbér
882084;134431;L. Pirola
882084;867;G. Kastanos
882084;37157;T. Vilhena
882084;1748;L. Coulibaly
882084;14327;D. Bradarić
882084;202;A. Candreva
882084;1188;E. Botheim
882084;22015;B. Dia
882084;2945;D. Bronn
882084;2773;W. Troost-Ekong
882084;39286;E. Bohinen
882084;31390;P. Mazzocchi
882084;1651;K. Piątek
882084;881;H. Nicolussi
882084;21585;J. Sambia
882084;125715;F. Daniliuc
882084;31008;L. Sepe
882084;31436;F. Bonazzoli
882084;31473;V. Fiorillo
882084;30516;A. Consigli
882084;1118;J. Toljan
882084;152857;Ruan
882084;30523;G. Ferrari
882084;30527;Rogério
882084;31173;D. Frattesi
882084;1910;M. Lopez
882084;10494;Matheus Henrique
882084;48577;N. Bajrami
882084;30461;G. Defrel
882084;2215;A. Laurienté
882084;31094;A. Pinamonti
882084;1189;E. Ceïde
882084;39143;K. Thorstvedt
882084;278190;A. Álvarez
882084;30981;R. Marchizza
882084;30556;F. Romagna
882084;30517;G. Pegolo
882084;30766;A. Russo
882084;128461;N. Zortea
882084;18824;Pedro Obiang
882084;30827;M. Erlić
882084;37437;A. Harroui
882083;31037;I. Provedel
882083;1844;A. Marušić
882083;1841;Patric
882083;1632;A. Romagnoli
882083;317;E. Hysaj
882083;1856;S. Milinković-Savić
882083;211;M. Vecino
882083;1859;Luis Alberto
882083;2299;Pedro
882083;2412;Felipe Anderson
882083;30937;M. Zaccagni
882083;1863;C. Immobile
882083;696;Marcos Antônio
882083;30866;M. Lazzari
882083;31099;N. Casale
882083;30554;L. Pellegrini
882083;162952;Mario Gila
882083;288777;M. Bertini
882083;31775;M. Adamonis
882083;1470;Luís Maximiano
882083;30859;M. Fares
882083;263812;L. Romero
882083;1266;T. Bašić
882083;286474;M. Cancellieri
882083;31156;V. Milinković-Savić
882083;30499;K. Djidji
882083;535;P. Schuurs
882083;31226;A. Buongiorno
882083;30504;W. Singo
882083;3009;K. Linetty
882083;46170;I. Ilić
882083;1631;R. Rodríguez
882083;842;N. Vlašić
882083;1920;N. Radonjić
882083;2522;A. Sanabria
882083;1278;Y. Karamoh
882083;31483;A. Gravillon
882083;31056;S. Ricci
882083;30505;M. Adopo
882083;30492;L. Gemello
882083;282706;D. Seck
882083;484;A. Miranchuk
882083;343189;G. Gineitis
882083;384664;M. Fiorenza
882083;25353;V. Lazaro
882083;8586;M. Vojvoda
882083;154791;B. Bayeye
882085;31602;N. Ravaglia
882085;135;J. Murillo
882085;30772;K. Günter
882085;126741;B. Amione
882085;162907;A. Zanoli
882085;2452;T. Rincón
882085;182;H. Winks
882085;30822;T. Augello
882085;30753;M. Léris
882085;30462;M. Gabbiadini
882085;36987;S. Lammers
882085;30536;F. Đuričić
882085;1585;Jesé
882085;595;M. Oikonomou
882085;336573;E. İlkhan
882085;341840;F. Paoletti
882085;282914;E. Tantalocchi
882085;25634;M. Cuisance
882085;30447;N. Murru
882085;345474;L. Malagrida
882085;30463;F. Quagliarella
882085;289513;M. Turk
882085;224;J. Zoet
882085;22134;K. Amian
882085;31045;D. Nikolaou
882085;40231;P. Wiśniewski
882085;30687;S. Bastoni
882085;2858;A. Ekdal
882085;56558;S. Esposito
882085;2711;M. Bourabia
882085;30845;E. Gyasi
882085;31318;M'Bala Nzola
882085;134926;D. Maldini
882085;47500;D. Verde
882085;3010;A. Reca
882085;13246;K. Agudelo
882085;690;V. Kovalenko
882085;1628;M. Caldara
882085;31035;B. Drągowski
882085;53535;E. Shomurodov
882085;30448;J. Sala
882085;268373;T. Cipot
882085;30764;F. Marchetti
882085;47217;Salvador Ferrer
882085;72561;R. Krollis
882081;30794;S. Perisan
882081;561;T. Ebuehi
882081;14329;A. Ismajli
882081;319;S. Luperto
882081;136087;F. Parisi
882081;31555;N. Haas
882081;2118;R. Marin
882081;30624;F. Bandinelli
882081;288769;T. Baldanzi
882081;30438;N. Cambiaghi
882081;31060;F. Caputo
882081;31021;A. Grassi
882081;195512;M. Satriano
882081;30450;L. Tonelli
882081;30755;E. Vignato
882081;30486;M. Destro
882081;30932;L. Henderson
882081;50023;S. Ujkani
882081;6931;L. Cacace
882081;340699;D. Degli Innocenti
882081;162245;L. Štubljar
882081;30440;R. Piccoli
882081;1315;P. Stojanović
882081;30413;M. Pjaca
882081;188;S. Handanovič
882081;193;D. D'Ambrosio
882081;194;S. de Vrij
882081;1836;F. Acerbi
882081;91422;R. Bellanova
882081;203;R. Gagliardini
882081;201;M. Brozović
882081;1640;H. Çalhanoğlu
882081;30422;R. Gosens
882081;907;R. Lukaku
882081;1854;J. Correa
882081;217;Lautaro Martínez
882081;226;D. Dumfries
882081;30558;N. Barella
882081;31010;F. Dimarco
882081;275776;K. Asllani
882081;30974;A. Cordaz
882081;31009;A. Bastoni
882081;341646;V. Carboni
882081;790;E. Džeko
882081;887;M. Darmian
882081;322626;M. Zanotti
882081;526;A. Onana
882087;30915;M. Silvestri
882087;829;Rodrigo Becão
882087;833;J. Bijol
882087;37;N. Pérez
882087;36916;K. Ehizibue
882087;178749;L. Samardžić
882087;25387;Walace
882087;7591;S. Lovrić
882087;204039;D. Udogie
882087;2475;R. Pereyra
882087;2777;I. Success
882087;125743;Beto
882087;1353;T. Arslan
882087;161638;F. Ebosele
882087;18799;A. Masina
882087;367577;S. Pafundi
882087;312999;E. Piana
882087;189;D. Padelli
882087;320335;J. Abankwah
882087;1922;F. Thauvin
882087;30801;M. Zeegelaar
882087;31561;I. Nestorovski
882087;30417;M. Carnesecchi
882087;30530;L. Sernicola
882087;30919;M. Bianchetti
882087;35544;J. Vásquez
882087;91358;E. Valeri
882087;30403;M. Benassi
882087;31614;M. Castagnetti
882087;30507;S. Meïté
882087;30634;C. Buonaiuto
882087;1652;F. Tsadjout
882087;37186;C. Dessers
882087;342038;F. Afena-Gyan
882087;30848;D. Okereke
882087;7719;E. Aiwu
882087;127025;G. Quagliata
882087;414147;A. Basso
882087;331040;C. Acella
882087;31038;G. Saro
882087;6057;P. Galdames
882087;56753;M. Sarr
882087;61224;L. Lochoshvili
882087;48555;C. Pickel
882087;31084;P. Ghiglione
882087;30446;A. Ferrari
882088;30670;M. Di Gregorio
882088;30501;A. Izzo
882088;46792;Pablo Marí
882088;30615;L. Caldirola
882088;31532;P. Ciurria
882088;30784;N. Rovella
882088;30436;M. Pessina
882088;10238;Carlos Augusto
882088;30431;A. Colpani
882088;30460;G. Caprari
882088;30603;Dany Mota
882088;31024;José Machín
882088;25911;G. Donati
882088;30879;A. Petagna
882088;30875;M. Valoti
882088;30529;Marlon
882088;30708;S. Birindelli
882088;30546;A. Cragno
882088;286473;F. Carboni
882088;30806;M. D'Alessandro
882088;129553;A. Sorrentino
882088;312985;S. Vignato
882088;30535;S. Sensi
882088;10997;V. Antov
882088;31402;F. Ranocchia
882088;2738;C. Gytkjær
882088;30394;P. Terracciano
882088;41144;Dodô
882088;2817;N. Milenković
882088;6000;L. Martínez
882088;30396;C. Biraghi
882088;74;S. Amrabat
882088;30810;R. Mandragora
882088;30789;C. Kouamé
882088;30803;A. Barák
882088;30456;R. Saponara
882088;9938;Arthur Cabral
882088;31507;R. Sottil
882088;31615;G. Castrovilli
882088;30532;A. Duncan
882088;1828;L. Jović
882088;349;A. Terzić
882088;342022;M. Kayode
882088;7600;Igor
882088;57053;M. Cerofolini
882088;22229;J. Ikoné
882088;26315;N. González
882088;411161;T. Vannucchi
882088;302432;A. Bianco
882088;31642;L. Ranieri
882089;22221;M. Maignan
882089;162188;P. Kalulu
882089;163189;M. Thiaw
882089;19209;F. Tomori
882089;47300;T. Hernández
882089;31054;R. Krunić
882089;31146;S. Tonali
882089;56396;Junior Messias
882089;744;Brahim Díaz
882089;22236;Rafael Leão
882089;1831;A. Rebić
882089;2045;S. Kjær
882089;1417;A. Saelemaekers
882089;3173;I. Bennacer
882089;147859;C. De Ketelaere
882089;305;D. Origi
882089;769;A. Florenzi
882089;1265;Y. Adli
882089;51070;Z. Ibrahimović
882089;105;F. Ballo
882089;1635;T. Bakayoko
882089;765;A. Mirante
882089;56473;M. Gabbia
882089;21081;C. Tătărușanu
882089;127413;A. Vranckx
882089;56459;W. Falcone
882089;127631;V. Gendrey
882089;127035;F. Baschirotto
882089;139;S. Umtiti
882089;31543;A. Gallo
882089;21384;A. Blin
882089;7712;M. Hjulmand
882089;22016;R. Oudin
882089;30539;F. Di Francesco
882089;1018;A. Ceesay
882089;118956;L. Banda
882089;31624;Gabriel Strefezza
882089;342034;J. Voelkerling Persson
882089;344335;Joan Gonzàlez
882089;56560;Y. Maleh
882089;31136;S. Romagnoli
882089;30391;F. Brancolini
882089;30622;A. Tuia
882089;136017;T. Cassandro
882089;39285;K. Askildsen
882089;31415;P. Ceccaroni
882089;28744;Þ. Helgason
882089;30775;G. Pezzella
882089;31717;M. Bleve
882082;851;W. Szczęsny
882082;866;J. Cuadrado
882082;268341;F. Gatti
882082;861;D. Rugani
882082;618;Danilo
882082;323936;M. Soulé
882082;30533;M. Locatelli
882082;272;A. Rabiot
882082;1821;F. Kostić
882082;181808;F. Miretti
882082;333;A. Milik
882082;266;Á. Di María
882082;30410;F. Chiesa
882082;876;N. Fagioli
882082;30415;D. Vlahović
882082;271;L. Paredes
882082;860;Alex Sandro
882082;849;M. Perin
882082;853;L. Bonucci
882082;904;P. Pogba
882082;858;M. De Sciglio
882082;162173;S. Iling-Junior
882082;30497;Bremer
882082;850;C. Pinsoglio
882082;312;A. Meret
882082;31042;G. Di Lorenzo
882082;2897;Kim Min-Jae
882082;774;Juan Jesus
882082;47254;M. Olivera
882082;3406;A. Zambo Anguissa
882082;47439;S. Lobotka
882082;662;T. Ndombélé
882082;248;H. Lozano
882082;2780;V. Osimhen
882082;483;K. Kvaratskhelia
882082;1358;E. Elmas
882082;329;P. Zieliński
882082;30543;G. Raspadori
882082;1314;A. Rrahmani
882082;323;K. Zedadka
882082;3000;B. Bereszyński
882082;325;G. Gaetano
882082;18967;L. Østigård
882082;31219;A. Zerbin
